#Name	TPM
TRINITY_g619_i1_2	0.000000
TRINITY_g619_i1_3	0.000000
TRINITY_g619_i1_4	0.000000
TRINITY_g620_i1_1	0.000000
TRINITY_g621_i1_1	1.083354
TRINITY_g622_i1_1	0.000000
TRINITY_g623_i1_1	0.000000
TRINITY_g624_i1_1	0.000000
TRINITY_g625_i1_1	0.000000
TRINITY_g626_i1_1	0.000000
TRINITY_g627_i1_1	1.737251
TRINITY_g627_i1_2	0.000000
TRINITY_g628_i1_1	1.135748
TRINITY_g628_i1_2	0.000000
TRINITY_g629_i1_1	0.000000
TRINITY_g630_i1_1	0.000000
TRINITY_g630_i1_2	0.000000
TRINITY_g631_i1_1	2.671905
TRINITY_g632_i1_1	0.000000
TRINITY_g633_i1_1	0.761523
TRINITY_g634_i1_1	1.224589
TRINITY_g635_i1_1	0.000000
TRINITY_g636_i1_1	0.000000
TRINITY_g636_i1_2	0.000000
TRINITY_g637_i1_1	11.205600
TRINITY_g638_i1_1	0.000000
TRINITY_g639_i1_1	0.000000
TRINITY_g640_i1_1	0.000000
TRINITY_g641_i1_1	0.000000
TRINITY_g642_i1_1	0.000000
TRINITY_g643_i1_1	0.000000
TRINITY_g644_i1_1	0.000000
TRINITY_g645_i1_1	7.418757
TRINITY_g646_i1_1	0.000000
TRINITY_g647_i1_1	0.000000
TRINITY_g648_i1_1	0.000000
TRINITY_g650_i1_1	0.000000
TRINITY_g651_i1_1	0.000000
TRINITY_g651_i1_2	0.000000
TRINITY_g652_i1_1	0.000000
TRINITY_g652_i1_2	0.000000
TRINITY_g653_i1_1	0.000000
TRINITY_g654_i1_1	2.674880
TRINITY_g656_i1_1	0.000000
TRINITY_g656_i1_2	0.000000
TRINITY_g657_i1_1	0.000000
TRINITY_g658_i1_1	0.000000
TRINITY_g659_i1_1	0.000000
TRINITY_g660_i1_1	0.000000
TRINITY_g661_i1_1	1.582623
TRINITY_g662_i1_1	0.000000
TRINITY_g662_i1_2	0.000000
TRINITY_g664_i1_1	0.000000
TRINITY_g665_i1_1	0.000000
TRINITY_g665_i1_2	0.000000
TRINITY_g665_i1_3	0.000000
TRINITY_g665_i1_4	0.000000
TRINITY_g666_i1_1	0.000000
TRINITY_g667_i1_1	3.433546
TRINITY_g668_i1_1	0.000000
TRINITY_g669_i1_1	0.000000
TRINITY_g670_i1_1	0.000000
TRINITY_g671_i1_1	0.000000
TRINITY_g672_i1_1	0.000000
TRINITY_g673_i1_1	0.000000
TRINITY_g674_i1_1	0.000000
TRINITY_g674_i1_2	0.311707
TRINITY_g675_i1_1	0.382514
TRINITY_g676_i1_1	1.230266
TRINITY_g677_i1_1	0.000000
TRINITY_g677_i1_2	0.000000
TRINITY_g678_i1_1	0.000000
TRINITY_g678_i1_2	0.000000
TRINITY_g679_i1_1	11.205600
TRINITY_g680_i1_1	0.697324
TRINITY_g681_i1_1	0.000000
TRINITY_g682_i1_1	0.000000
TRINITY_g683_i1_1	0.000000
TRINITY_g685_i1_1	0.000000
TRINITY_g686_i1_1	0.000000
TRINITY_g686_i1_2	0.000000
TRINITY_g687_i1_1	0.000000
TRINITY_g688_i1_1	0.000000
TRINITY_g689_i1_1	6.877853
TRINITY_g690_i1_1	0.000000
TRINITY_g691_i1_1	0.000000
TRINITY_g692_i1_1	0.000000
TRINITY_g692_i1_2	4.351249
TRINITY_g692_i1_3	2.889686
TRINITY_g693_i1_1	0.000000
TRINITY_g694_i1_1	0.000000
TRINITY_g694_i1_2	0.000000
TRINITY_g694_i1_3	0.000000
TRINITY_g695_i1_1	0.000000
TRINITY_g696_i1_1	0.000000
TRINITY_g697_i1_1	11.205600
TRINITY_g699_i1_1	0.000000
TRINITY_g699_i1_2	0.000000
TRINITY_g700_i1_1	0.000000
TRINITY_g701_i1_1	0.000000
TRINITY_g701_i1_2	0.000000
TRINITY_g703_i1_1	0.000000
TRINITY_g704_i1_1	0.000000
TRINITY_g705_i1_1	0.000000
TRINITY_g706_i1_1	0.000000
TRINITY_g707_i1_1	0.000000
TRINITY_g709_i1_1	0.804870
TRINITY_g710_i1_1	0.000000
TRINITY_g711_i1_1	0.000000
TRINITY_g712_i1_1	0.000000
TRINITY_g713_i1_1	0.000000
TRINITY_g714_i1_1	0.000000
TRINITY_g715_i1_1	0.000000
TRINITY_g716_i1_1	11.556709
TRINITY_g717_i1_1	0.000000
TRINITY_g719_i1_1	0.000000
TRINITY_g720_i1_1	0.000000
TRINITY_g721_i1_1	0.000000
TRINITY_g721_i2_1	1.006240
TRINITY_g721_i2_2	11.885790
TRINITY_g722_i1_1	0.000000
TRINITY_g723_i1_1	0.000000
TRINITY_g723_i1_2	0.463406
TRINITY_g724_i1_1	0.000000
TRINITY_g724_i1_2	0.000000
TRINITY_g725_i1_1	0.000000
TRINITY_g726_i1_1	9.346743
TRINITY_g727_i1_1	0.000000
TRINITY_g728_i1_1	1.193470
TRINITY_g728_i1_2	0.000000
TRINITY_g729_i1_1	10.629192
TRINITY_g730_i1_1	0.000000
TRINITY_g731_i1_1	0.000000
TRINITY_g732_i1_1	0.000000
TRINITY_g733_i1_1	11.711683
TRINITY_g734_i1_1	0.000000
TRINITY_g734_i1_2	0.000000
TRINITY_g735_i1_1	0.000000
TRINITY_g736_i1_1	0.000000
TRINITY_g736_i1_2	0.000000
TRINITY_g737_i1_1	0.000000
TRINITY_g738_i1_1	0.000000
TRINITY_g739_i1_1	0.000000
TRINITY_g740_i1_1	0.000000
TRINITY_g740_i1_2	0.000000
TRINITY_g741_i1_1	0.000000
TRINITY_g742_i1_1	0.000000
TRINITY_g743_i1_1	0.000000
TRINITY_g744_i1_1	0.000000
TRINITY_g745_i1_1	9.346743
TRINITY_g746_i1_1	0.000000
TRINITY_g747_i1_1	0.000000
TRINITY_g748_i1_1	0.000000
TRINITY_g749_i1_1	8.019266
TRINITY_g752_i1_1	0.000000
TRINITY_g753_i1_1	0.755399
TRINITY_g754_i1_1	0.000000
TRINITY_g755_i1_1	0.000000
TRINITY_g756_i1_1	0.000000
TRINITY_g756_i1_2	0.000000
TRINITY_g757_i1_1	0.000000
TRINITY_g757_i1_2	0.000000
TRINITY_g757_i1_3	0.000000
TRINITY_g758_i1_1	0.000000
TRINITY_g758_i1_2	0.000000
TRINITY_g758_i1_3	5.416525
TRINITY_g759_i1_1	0.985133
TRINITY_g760_i1_1	0.000000
TRINITY_g761_i1_1	0.658232
TRINITY_g762_i1_1	0.000000
TRINITY_g763_i1_1	0.000000
TRINITY_g764_i1_1	0.000000
TRINITY_g764_i1_2	0.000000
TRINITY_g765_i1_1	0.000000
TRINITY_g766_i1_1	1.421552
TRINITY_g767_i1_1	0.000000
TRINITY_g767_i1_2	4.593112
TRINITY_g767_i1_3	0.000000
TRINITY_g768_i1_1	0.000000
TRINITY_g769_i1_1	0.459930
TRINITY_g770_i1_1	0.000000
TRINITY_g770_i1_2	0.000000
TRINITY_g771_i1_1	0.000000
TRINITY_g772_i1_1	2.301543
TRINITY_g773_i1_1	0.000000
TRINITY_g774_i1_1	0.000000
TRINITY_g775_i1_1	0.000000
TRINITY_g776_i1_1	0.000000
TRINITY_g777_i1_1	0.000000
TRINITY_g778_i1_1	0.000000
TRINITY_g779_i1_1	0.000000
TRINITY_g780_i1_1	0.000000
TRINITY_g781_i1_1	11.556709
TRINITY_g782_i1_1	11.205600
TRINITY_g783_i1_1	11.205600
TRINITY_g784_i1_1	0.000000
TRINITY_g785_i1_1	0.000000
TRINITY_g786_i1_1	0.000000
TRINITY_g787_i1_1	0.000000
TRINITY_g788_i1_1	0.000000
TRINITY_g789_i1_1	0.000000
TRINITY_g790_i1_1	6.877853
TRINITY_g791_i1_1	0.000000
TRINITY_g791_i1_2	0.000000
TRINITY_g791_i1_3	0.000000
TRINITY_g792_i1_1	0.000000
TRINITY_g793_i1_1	0.000000
TRINITY_g794_i1_1	0.000000
TRINITY_g795_i1_1	1.232187
TRINITY_g796_i1_1	0.000000
TRINITY_g796_i1_2	0.000000
TRINITY_g797_i1_1	0.000000
TRINITY_g798_i1_1	0.000000
TRINITY_g799_i1_1	0.000000
TRINITY_g800_i1_1	0.000000
TRINITY_g801_i1_1	0.000000
TRINITY_g802_i1_1	0.000000
TRINITY_g802_i1_2	0.000000
TRINITY_g804_i1_1	6.877853
TRINITY_g805_i1_1	0.000000
TRINITY_g806_i1_1	0.000000
TRINITY_g806_i1_2	0.000000
TRINITY_g807_i1_1	0.000000
TRINITY_g808_i1_1	0.000000
TRINITY_g808_i1_2	0.000000
TRINITY_g809_i1_1	0.000000
TRINITY_g811_i1_1	0.000000
TRINITY_g811_i1_2	0.000000
TRINITY_g812_i1_1	10.023299
TRINITY_g813_i1_1	0.000000
TRINITY_g815_i1_1	0.000000
TRINITY_g816_i1_1	0.000000
TRINITY_g817_i1_1	1.183768
TRINITY_g818_i1_1	0.000000
TRINITY_g818_i1_2	0.556801
TRINITY_g819_i1_1	0.000000
TRINITY_g820_i1_1	0.000000
TRINITY_g820_i1_2	0.000000
TRINITY_g821_i1_1	0.000000
TRINITY_g822_i1_1	10.629192
TRINITY_g823_i1_1	11.417032
TRINITY_g824_i1_1	0.000000
TRINITY_g825_i1_1	0.000000
TRINITY_g826_i1_1	0.000000
TRINITY_g827_i1_1	0.000000
TRINITY_g828_i1_1	0.000000
TRINITY_g829_i1_1	0.000000
TRINITY_g829_i1_2	0.000000
TRINITY_g830_i1_1	0.000000
TRINITY_g831_i1_1	0.000000
TRINITY_g832_i1_1	8.019266
TRINITY_g833_i1_1	0.000000
TRINITY_g834_i1_1	0.000000
TRINITY_g835_i1_1	0.000000
TRINITY_g835_i1_2	0.000000
TRINITY_g836_i1_1	0.000000
TRINITY_g836_i1_2	0.000000
TRINITY_g837_i1_1	0.000000
TRINITY_g837_i1_2	0.000000
TRINITY_g838_i1_1	0.000000
TRINITY_g839_i1_1	6.389765
TRINITY_g840_i1_1	0.000000
TRINITY_g841_i1_1	0.000000
TRINITY_g842_i1_1	0.000000
TRINITY_g843_i1_1	0.000000
TRINITY_g844_i1_1	0.000000
TRINITY_g845_i1_1	0.000000
TRINITY_g846_i1_1	0.000000
TRINITY_g846_i1_2	0.707833
TRINITY_g847_i1_1	0.000000
TRINITY_g848_i1_1	0.000000
TRINITY_g849_i1_1	0.000000
TRINITY_g850_i1_1	0.000000
TRINITY_g851_i1_1	0.000000
TRINITY_g852_i1_1	0.000000
TRINITY_g852_i1_2	0.000000
TRINITY_g853_i1_1	0.000000
TRINITY_g853_i1_2	0.000000
TRINITY_g854_i1_1	1.135748
TRINITY_g855_i1_1	0.000000
TRINITY_g856_i1_1	0.000000
TRINITY_g856_i1_2	0.000000
TRINITY_g858_i1_1	0.000000
TRINITY_g858_i1_2	0.000000
TRINITY_g859_i1_1	0.000000
TRINITY_g859_i1_2	0.000000
TRINITY_g860_i1_1	0.000000
TRINITY_g861_i1_1	1.775652
TRINITY_g862_i1_1	11.205600
TRINITY_g863_i1_1	0.000000
TRINITY_g863_i1_2	0.000000
TRINITY_g863_i1_3	0.000000
TRINITY_g864_i1_1	0.000000
TRINITY_g865_i1_1	0.000000
TRINITY_g866_i1_1	0.000000
TRINITY_g867_i1_1	0.000000
TRINITY_g867_i1_2	0.000000
TRINITY_g868_i1_1	0.000000
TRINITY_g869_i1_1	0.000000
TRINITY_g870_i1_1	0.000000
TRINITY_g870_i1_2	0.000000
TRINITY_g871_i1_1	0.000000
TRINITY_g872_i1_1	0.000000
TRINITY_g873_i1_1	0.000000
TRINITY_g874_i1_1	0.000000
TRINITY_g875_i1_1	0.000000
TRINITY_g876_i1_1	0.000000
TRINITY_g877_i1_1	0.000000
TRINITY_g878_i1_1	1.903298
TRINITY_g879_i1_1	0.000000
TRINITY_g880_i1_1	0.000000
TRINITY_g881_i1_1	0.000000
TRINITY_g882_i1_1	2.415830
TRINITY_g883_i1_1	0.000000
TRINITY_g884_i1_1	0.000000
TRINITY_g884_i1_2	0.000000
TRINITY_g885_i1_1	0.000000
TRINITY_g886_i1_1	0.492567
TRINITY_g887_i1_1	0.000000
TRINITY_g888_i1_1	1.224589
TRINITY_g888_i1_2	0.000000
TRINITY_g889_i1_1	0.000000
TRINITY_g890_i1_1	7.418757
TRINITY_g891_i1_1	0.000000
TRINITY_g892_i1_1	2.449177
TRINITY_g893_i1_1	0.000000
TRINITY_g894_i1_1	0.000000
TRINITY_g894_i1_2	0.000000
TRINITY_g895_i1_1	0.772550
TRINITY_g896_i1_1	0.000000
TRINITY_g897_i1_1	0.000000
TRINITY_g898_i1_1	11.711683
TRINITY_g899_i1_1	0.000000
TRINITY_g900_i1_1	0.000000
TRINITY_g900_i1_2	0.000000
TRINITY_g901_i1_1	5.939449
TRINITY_g902_i1_1	0.000000
TRINITY_g903_i1_1	0.000000
TRINITY_g904_i1_1	0.000000
TRINITY_g905_i1_1	0.000000
TRINITY_g906_i1_1	11.711683
TRINITY_g907_i1_1	0.000000
TRINITY_g908_i1_1	0.000000
TRINITY_g910_i1_1	0.000000
TRINITY_g911_i1_1	11.417032
TRINITY_g912_i1_1	0.000000
TRINITY_g913_i1_1	0.000000
TRINITY_g914_i1_1	0.000000
TRINITY_g914_i1_2	0.000000
TRINITY_g915_i1_1	0.000000
TRINITY_g918_i1_1	0.000000
TRINITY_g920_i1_1	0.000000
TRINITY_g921_i1_1	0.000000
TRINITY_g922_i1_1	10.629192
TRINITY_g923_i1_1	0.000000
TRINITY_g924_i1_1	0.000000
TRINITY_g925_i1_1	10.629192
TRINITY_g926_i1_1	0.000000
TRINITY_g928_i1_1	0.000000
TRINITY_g930_i1_1	0.000000
TRINITY_g931_i1_1	2.995881
TRINITY_g932_i1_1	10.023299
TRINITY_g933_i1_1	1.781821
TRINITY_g934_i1_1	0.000000
TRINITY_g935_i1_1	0.000000
TRINITY_g936_i1_1	0.000000
TRINITY_g937_i1_1	0.000000
TRINITY_g938_i1_1	1.224589
TRINITY_g939_i1_1	0.000000
TRINITY_g939_i1_2	0.000000
TRINITY_g940_i1_1	10.023299
TRINITY_g941_i1_1	0.000000
TRINITY_g942_i1_1	0.000000
TRINITY_g943_i1_1	0.000000
TRINITY_g944_i1_1	0.000000
TRINITY_g945_i1_1	10.629192
TRINITY_g946_i1_1	0.000000
TRINITY_g947_i1_1	0.000000
TRINITY_g948_i1_1	0.000000
TRINITY_g949_i1_1	0.228716
TRINITY_g949_i1_2	0.000000
TRINITY_g950_i1_1	0.000000
TRINITY_g951_i1_1	0.000000
TRINITY_g951_i1_2	0.000000
TRINITY_g952_i1_1	0.000000
TRINITY_g953_i1_1	0.000000
TRINITY_g954_i1_1	0.000000
TRINITY_g955_i1_1	0.000000
TRINITY_g956_i1_1	0.000000
TRINITY_g957_i1_1	0.000000
TRINITY_g958_i1_1	0.000000
TRINITY_g959_i1_1	0.000000
TRINITY_g960_i1_1	0.000000
TRINITY_g961_i1_1	0.981801
TRINITY_g962_i1_1	1.895027
TRINITY_g963_i1_1	0.000000
TRINITY_g964_i1_1	0.000000
TRINITY_g965_i1_1	0.000000
TRINITY_g966_i1_1	2.508229
TRINITY_g967_i1_1	0.000000
TRINITY_g968_i1_1	6.241736
TRINITY_g969_i1_1	0.000000
TRINITY_g970_i1_1	0.000000
TRINITY_g970_i1_2	0.000000
TRINITY_g971_i1_1	0.000000
TRINITY_g971_i1_2	0.000000
TRINITY_g972_i1_1	11.574194
TRINITY_g973_i1_1	0.000000
TRINITY_g974_i1_1	0.000000
TRINITY_g974_i1_2	1.257371
TRINITY_g975_i1_1	0.000000
TRINITY_g976_i1_1	0.000000
TRINITY_g977_i1_1	0.000000
TRINITY_g978_i1_1	0.000000
TRINITY_g978_i1_2	0.000000
TRINITY_g979_i1_1	0.000000
TRINITY_g980_i1_1	0.000000
TRINITY_g980_i1_2	0.000000
TRINITY_g982_i1_1	0.000000
TRINITY_g983_i1_1	7.418757
TRINITY_g984_i1_1	0.000000
TRINITY_g985_i1_1	11.556709
TRINITY_g986_i1_1	0.000000
TRINITY_g987_i1_1	11.205600
TRINITY_g988_i1_1	11.574194
TRINITY_g989_i1_1	0.000000
TRINITY_g990_i1_1	0.000000
TRINITY_g991_i1_1	0.000000
TRINITY_g992_i1_1	0.000000
TRINITY_g993_i1_1	0.000000
TRINITY_g994_i1_1	11.834086
TRINITY_g994_i1_2	0.000000
TRINITY_g995_i1_1	0.000000
TRINITY_g996_i1_1	11.417032
TRINITY_g997_i1_1	0.000000
TRINITY_g998_i1_1	11.205600
TRINITY_g999_i1_1	0.000000
TRINITY_g1000_i1_1	0.000000
TRINITY_g1001_i1_1	0.000000
TRINITY_g1002_i1_1	0.000000
TRINITY_g1003_i1_1	0.000000
TRINITY_g1004_i1_1	0.000000
TRINITY_g1005_i1_1	0.000000
TRINITY_g1006_i1_1	0.000000
TRINITY_g1006_i1_2	0.000000
TRINITY_g1007_i1_1	0.000000
TRINITY_g1008_i1_1	0.000000
TRINITY_g1009_i1_1	0.000000
TRINITY_g1010_i1_1	0.000000
TRINITY_g1011_i1_1	0.000000
TRINITY_g1012_i1_1	0.000000
TRINITY_g1013_i1_1	0.000000
TRINITY_g1014_i1_1	0.000000
TRINITY_g1015_i1_1	11.690432
TRINITY_g1016_i1_1	1.497941
TRINITY_g1017_i1_1	0.000000
TRINITY_g1018_i1_1	0.000000
TRINITY_g1020_i1_1	0.000000
TRINITY_g1021_i1_1	0.000000
TRINITY_g1022_i1_1	10.629192
TRINITY_g1023_i1_1	0.000000
TRINITY_g1024_i1_1	0.000000
TRINITY_g1025_i1_1	0.000000
TRINITY_g1025_i1_2	0.000000
TRINITY_g1026_i1_1	0.000000
TRINITY_g1027_i1_1	7.418757
TRINITY_g1028_i1_1	0.000000
TRINITY_g1029_i1_1	0.000000
TRINITY_g1031_i1_1	0.000000
TRINITY_g1032_i1_1	0.000000
TRINITY_g1033_i1_1	0.000000
TRINITY_g1034_i1_1	0.000000
TRINITY_g1035_i1_1	6.877853
TRINITY_g1036_i1_1	11.711683
TRINITY_g1037_i1_1	0.000000
TRINITY_g1038_i1_1	0.000000
TRINITY_g1039_i1_1	0.000000
TRINITY_g1040_i1_1	0.000000
TRINITY_g1042_i1_1	0.000000
TRINITY_g1043_i1_1	1.280571
TRINITY_g1044_i1_1	11.57
